event_id,shipment_id,event_timestamp,event_type,event_city,latitude,longitude,event_delay_minutes
343,69,2024-06-06 10:46:00,At Hub,Bengaluru,12.99361,74.8963,5
344,69,2024-06-06 15:57:00,Out For Delivery,Bengaluru,11.66,80.54583,10
345,69,2024-06-06 19:14:00,Delivered,Pune,13.88428,77.37677,7
346,70,2024-09-16 00:00:00,Picked Up,Mumbai,17.16736,79.80173,0
347,70,2024-09-16 02:02:00,In Transit,Pune,13.29587,72.59676,0
348,70,2024-09-16 04:05:00,At Hub,Pune,12.6909,80.42016,0
349,70,2024-09-16 06:04:00,Out For Delivery,Chennai,16.7245,78.35232,8
350,70,2024-09-16 07:19:00,Delivered,Bengaluru,13.02573,80.54683,19
351,71,2024-04-08 00:00:00,Picked Up,Pune,15.1433,75.87162,0
352,71,2024-04-08 06:36:00,In Transit,Bengaluru,16.01458,72.9133,0
353,71,2024-04-08 13:13:00,At Hub,Chennai,12.22035,77.80774,12
354,71,2024-04-08 19:36:00,Out For Delivery,Bengaluru,13.63454,75.9258,0
355,71,2024-04-08 23:37:00,Delivered,Pune,17.7557,75.11467,0
356,72,2025-03-15 00:00:00,Picked Up,Bengaluru,16.42772,76.68924,0
357,72,2025-03-15 04:23:00,In Transit,Mysuru,17.27394,80.7441,0
358,72,2025-03-15 08:47:00,At Hub,Chennai,17.87338,74.39148,0
359,72,2025-03-15 13:01:00,Out For Delivery,Mumbai,15.81839,77.75222,0
360,72,2025-03-15 15:42:00,Delivered,Bengaluru,14.40792,79.28403,6
361,73,2024-06-24 00:00:00,Picked Up,Pune,12.4274,73.16121,0
362,73,2024-06-24 06:37:00,In Transit,Chennai,17.83524,76.86032,0
363,73,2024-06-24 13:15:00,At Hub,Pune,13.6437,79.7081,0
364,73,2024-06-24 19:38:00,Out For Delivery,Pune,18.45492,78.61333,32
365,73,2024-06-24 23:40:00,Delivered,Bengaluru,14.64047,73.30592,14
366,74,2024-02-28 00:00:00,Picked Up,Pune,19.48063,73.704,0
367,74,2024-02-28 02:23:00,In Transit,Bengaluru,19.76706,76.42485,0
368,74,2024-02-28 04:47:00,At Hub,Mumbai,13.11066,77.26873,0
369,74,2024-02-28 07:05:00,Out For Delivery,Mysuru,18.51708,78.29729,10
370,74,2024-02-28 08:33:00,Delivered,Pune,17.52281,79.97292,14
371,75,2024-06-06 00:00:00,Picked Up,Pune,13.67211,76.80694,0
372,75,2024-06-06 06:34:00,In Transit,Pune,13.42452,81.19148,0
373,75,2024-06-06 13:08:00,At Hub,Hyderabad,13.07101,77.49792,11
374,75,2024-06-06 19:28:00,Out For Delivery,Hyderabad,19.46475,72.79872,8
375,75,2024-06-06 23:28:00,Delivered,Chennai,19.54225,81.04531,0
376,76,2024-08-20 00:00:00,Picked Up,Mysuru,19.71512,76.67309,0
377,76,2024-08-20 06:17:00,In Transit,Mysuru,18.99977,79.93203,0
378,76,2024-08-20 12:34:00,At Hub,Hyderabad,14.27617,79.79446,20
379,76,2024-08-20 18:38:00,Out For Delivery,Chennai,13.50108,73.56099,6
380,76,2024-08-20 22:27:00,Delivered,Hyderabad,12.16949,78.62734,0
381,77,2024-07-28 00:00:00,Picked Up,Mumbai,14.45691,78.87795,0
382,77,2024-07-28 05:33:00,In Transit,Chennai,12.0686,75.27455,0
383,77,2024-07-28 11:06:00,At Hub,Mysuru,14.27315,78.00784,26
384,77,2024-07-28 16:27:00,Out For Delivery,Mysuru,19.20801,77.9196,7
385,77,2024-07-28 19:50:00,Delivered,Hyderabad,19.66989,79.52929,6
386,78,2024-06-05 00:00:00,Picked Up,Mumbai,20.18203,75.58626,0
387,78,2024-06-05 03:06:00,In Transit,Hyderabad,18.17454,76.03699,0
388,78,2024-06-05 06:13:00,At Hub,Bengaluru,15.67492,78.02205,20
389,78,2024-06-05 09:13:00,Out For Delivery,Bengaluru,15.16581,78.99072,0
390,78,2024-06-05 11:07:00,Delivered,Mumbai,13.57736,73.47217,26
391,79,2025-01-14 00:00:00,Picked Up,Pune,14.58521,75.0277,0
392,79,2025-01-14 03:31:00,In Transit,Pune,14.07788,74.55575,0
393,79,2025-01-14 07:03:00,At Hub,Bengaluru,14.84364,78.4809,4
394,79,2025-01-14 10:27:00,Out For Delivery,Bengaluru,13.39881,80.85966,8
395,79,2025-01-14 12:36:00,Delivered,Pune,19.71917,76.61313,19
396,80,2024-02-19 00:00:00,Picked Up,Chennai,16.83668,73.9699,0
397,80,2024-02-19 03:59:00,In Transit,Pune,20.12317,74.53871,0
398,80,2024-02-19 07:59:00,At Hub,Hyderabad,19.70177,78.21689,1
399,80,2024-02-19 11:50:00,Out For Delivery,Chennai,13.50683,74.05345,9
400,80,2024-02-19 14:16:00,Delivered,Hyderabad,13.41823,74.14066,41
401,81,2024-11-14 00:00:00,Picked Up,Bengaluru,18.28238,75.5811,0
402,81,2024-11-14 04:09:00,In Transit,Chennai,12.00323,81.0281,0
403,81,2024-11-14 08:19:00,At Hub,Hyderabad,17.55538,73.85428,26
404,81,2024-11-14 12:20:00,Out For Delivery,Hyderabad,18.59775,74.47508,0
405,81,2024-11-14 14:52:00,Delivered,Chennai,16.65858,77.60476,8
406,82,2024-06-27 00:00:00,Picked Up,Mumbai,12.29594,80.22166,0
407,82,2024-06-27 04:34:00,In Transit,Pune,13.81072,73.63973,0
408,82,2024-06-27 09:09:00,At Hub,Mysuru,19.23211,80.90973,0
409,82,2024-06-27 13:35:00,Out For Delivery,Hyderabad,17.20061,77.34754,9
410,82,2024-06-27 16:22:00,Delivered,Pune,12.25678,76.09439,10
411,83,2025-02-20 00:00:00,Picked Up,Mysuru,14.74239,74.78583,0
412,83,2025-02-20 06:16:00,In Transit,Pune,17.79375,76.86371,0
413,83,2025-02-20 12:32:00,At Hub,Bengaluru,18.9055,76.85729,0
414,83,2025-02-20 18:35:00,Out For Delivery,Mysuru,15.6811,77.71319,8
415,83,2025-02-20 22:24:00,Delivered,Pune,17.39874,77.47844,0
416,84,2024-09-07 00:00:00,Picked Up,Hyderabad,13.82315,80.23194,0
417,84,2024-09-07 06:08:00,In Transit,Mysuru,18.43761,78.29438,0
418,84,2024-09-07 12:16:00,At Hub,Bengaluru,18.90006,80.13219,20
419,84,2024-09-07 18:12:00,Out For Delivery,Chennai,17.568,78.48524,17
420,84,2024-09-07 21:56:00,Delivered,Hyderabad,16.88192,79.12391,12
421,85,2025-01-31 00:00:00,Picked Up,Bengaluru,12.87986,80.25166,0
422,85,2025-01-31 06:04:00,In Transit,Bengaluru,19.08504,72.75738,0
423,85,2025-01-31 12:08:00,At Hub,Mysuru,14.41553,79.04287,2
424,85,2025-01-31 17:59:00,Out For Delivery,Pune,12.89861,79.69811,7
425,85,2025-01-31 21:40:00,Delivered,Chennai,11.55556,75.02594,5
426,86,2024-05-10 00:00:00,Picked Up,Hyderabad,16.86726,81.13444,0
427,86,2024-05-10 04:56:00,In Transit,Hyderabad,16.99678,74.78627,0
428,86,2024-05-10 09:53:00,At Hub,Pune,17.01585,77.25187,24
429,86,2024-05-10 14:38:00,Out For Delivery,Chennai,18.12094,77.26315,0
430,86,2024-05-10 17:39:00,Delivered,Mysuru,19.87803,75.50848,8
431,87,2025-03-19 00:00:00,Picked Up,Hyderabad,17.00381,80.70185,0
432,87,2025-03-19 03:28:00,In Transit,Chennai,12.39183,80.74761,0
433,87,2025-03-19 06:56:00,At Hub,Mysuru,14.11838,78.73191,0
434,87,2025-03-19 10:16:00,Out For Delivery,Mysuru,12.08595,77.6231,7
435,87,2025-03-19 12:23:00,Delivered,Hyderabad,11.89796,80.16952,22
436,88,2024-01-08 00:00:00,Picked Up,Pune,19.96935,81.02613,0
437,88,2024-01-08 06:38:00,In Transit,Mumbai,18.02197,73.64476,0
438,88,2024-01-08 13:16:00,At Hub,Hyderabad,18.09689,72.71636,0
439,88,2024-01-08 19:40:00,Out For Delivery,Bengaluru,17.44467,76.42394,28
440,88,2024-01-08 23:42:00,Delivered,Bengaluru,13.88055,81.2747,4
441,89,2024-03-24 00:00:00,Picked Up,Mysuru,15.20778,76.47221,0
442,89,2024-03-24 04:37:00,In Transit,Mumbai,12.92353,79.49432,0
443,89,2024-03-24 09:15:00,At Hub,Hyderabad,12.21672,78.48839,0
444,89,2024-03-24 13:43:00,Out For Delivery,Bengaluru,17.19425,74.90468,15
445,89,2024-03-24 16:32:00,Delivered,Bengaluru,15.15163,78.11903,14
446,90,2024-09-22 00:00:00,Picked Up,Hyderabad,14.95907,74.91309,0
447,90,2024-09-22 01:13:00,In Transit,Chennai,20.06061,76.10214,0
448,90,2024-09-22 02:27:00,At Hub,Mysuru,19.27866,74.5236,3
449,90,2024-09-22 03:38:00,Out For Delivery,Hyderabad,19.01992,76.66425,0
450,90,2024-09-22 04:23:00,Delivered,Chennai,19.92328,74.13262,26
451,91,2025-01-24 00:00:00,Picked Up,Mysuru,19.05702,79.33405,0
452,91,2025-01-24 03:05:00,In Transit,Mumbai,18.20702,79.93409,0
453,91,2025-01-24 06:10:00,At Hub,Pune,12.64183,72.78623,14
454,91,2025-01-24 09:09:00,Out For Delivery,Mysuru,19.51138,77.92652,24
455,91,2025-01-24 11:02:00,Delivered,Mumbai,12.52058,73.60163,3
456,92,2024-09-07 00:00:00,Picked Up,Pune,17.46442,76.28669,0
457,92,2024-09-07 05:39:00,In Transit,Bengaluru,13.24457,76.82603,0
458,92,2024-09-07 11:18:00,At Hub,Bengaluru,12.05862,77.62135,26
459,92,2024-09-07 16:45:00,Out For Delivery,Bengaluru,14.20015,76.50594,17
460,92,2024-09-07 20:11:00,Delivered,Mysuru,11.6011,73.13753,0
461,93,2024-12-06 00:00:00,Picked Up,Chennai,14.91469,76.72346,0
462,93,2024-12-06 02:01:00,In Transit,Pune,16.72018,75.06663,0
463,93,2024-12-06 04:02:00,At Hub,Bengaluru,18.2847,72.84865,16
464,93,2024-12-06 05:59:00,Out For Delivery,Hyderabad,15.68041,73.42339,11
465,93,2024-12-06 07:13:00,Delivered,Pune,16.87795,78.68169,4
466,94,2024-05-26 00:00:00,Picked Up,Pune,16.36894,72.58598,0
467,94,2024-05-26 02:14:00,In Transit,Chennai,14.34021,77.05586,0
468,94,2024-05-26 04:28:00,At Hub,Mumbai,12.26444,75.58552,0
469,94,2024-05-26 06:38:00,Out For Delivery,Chennai,16.43761,78.56729,0
470,94,2024-05-26 08:00:00,Delivered,Bengaluru,18.4651,74.26132,0
471,95,2024-11-19 00:00:00,Picked Up,Hyderabad,12.9571,73.4202,0
472,95,2024-11-19 03:36:00,In Transit,Hyderabad,17.03694,78.71699,0
473,95,2024-11-19 07:12:00,At Hub,Bengaluru,17.66883,80.16453,5
474,95,2024-11-19 10:41:00,Out For Delivery,Hyderabad,17.71256,79.55521,0
475,95,2024-11-19 12:53:00,Delivered,Chennai,12.197,80.37439,20
476,96,2024-11-11 00:00:00,Picked Up,Mysuru,16.26405,79.69222,0
477,96,2024-11-11 04:34:00,In Transit,Chennai,15.43517,78.16348,0
478,96,2024-11-11 09:09:00,At Hub,Mysuru,16.0797,78.93799,0
479,96,2024-11-11 13:34:00,Out For Delivery,Bengaluru,19.08452,74.42908,0
480,96,2024-11-11 16:21:00,Delivered,Hyderabad,19.99003,75.46468,0
481,97,2024-11-23 00:00:00,Picked Up,Pune,13.08443,79.44935,0
482,97,2024-11-23 03:44:00,In Transit,Mumbai,17.23076,76.88412,0
483,97,2024-11-23 07:29:00,At Hub,Pune,13.48756,81.26774,30
484,97,2024-11-23 11:06:00,Out For Delivery,Mysuru,19.9807,78.22287,11
485,97,2024-11-23 13:23:00,Delivered,Chennai,12.12813,72.76974,14
486,98,2024-12-01 00:00:00,Picked Up,Chennai,13.74184,76.57108,0
487,98,2024-12-01 04:56:00,In Transit,Chennai,19.05397,78.89909,0
488,98,2024-12-01 09:53:00,At Hub,Chennai,17.96155,76.24434,0
489,98,2024-12-01 14:38:00,Out For Delivery,Mumbai,20.09255,72.85296,0
490,98,2024-12-01 17:39:00,Delivered,Bengaluru,19.04317,77.59234,0
491,99,2024-05-23 00:00:00,Picked Up,Chennai,15.31595,78.88227,0
492,99,2024-05-23 06:15:00,In Transit,Mysuru,15.73402,80.18612,0
493,99,2024-05-23 12:30:00,At Hub,Hyderabad,13.9084,77.71268,2
494,99,2024-05-23 18:33:00,Out For Delivery,Mumbai,19.43756,74.35383,18
495,99,2024-05-23 22:21:00,Delivered,Mysuru,17.87808,73.6578,27
496,100,2025-01-10 00:00:00,Picked Up,Mysuru,17.72768,80.49949,0
497,100,2025-01-10 04:13:00,In Transit,Chennai,13.06324,74.59038,0
498,100,2025-01-10 08:27:00,At Hub,Hyderabad,19.95114,74.0926,25
499,100,2025-01-10 12:32:00,Out For Delivery,Chennai,13.65091,80.1626,4
500,100,2025-01-10 15:07:00,Delivered,Mysuru,15.37416,77.03039,22
501,101,2024-02-19 00:00:00,Picked Up,Bengaluru,14.62533,77.71797,0
502,101,2024-02-19 04:20:00,In Transit,Mumbai,12.92266,75.94152,0
503,101,2024-02-19 08:41:00,At Hub,Bengaluru,18.22922,73.65169,0
504,101,2024-02-19 12:53:00,Out For Delivery,Mumbai,19.93744,76.49335,22
505,101,2024-02-19 15:32:00,Delivered,Chennai,14.43193,79.79417,6
506,102,2024-10-19 00:00:00,Picked Up,Chennai,15.24872,74.68869,0
507,102,2024-10-19 01:48:00,In Transit,Mumbai,16.86916,78.71964,0
508,102,2024-10-19 03:36:00,At Hub,Hyderabad,12.95326,73.97505,0
509,102,2024-10-19 05:20:00,Out For Delivery,Hyderabad,18.84428,79.5899,0
510,102,2024-10-19 06:26:00,Delivered,Chennai,16.59258,80.14079,36
511,103,2024-05-04 00:00:00,Picked Up,Chennai,13.29082,73.48489,0
512,103,2024-05-04 02:23:00,In Transit,Bengaluru,13.84682,73.00236,0
513,103,2024-05-04 04:46:00,At Hub,Mysuru,11.84229,73.57457,15
514,103,2024-05-04 07:04:00,Out For Delivery,Chennai,15.43413,80.7181,5
515,103,2024-05-04 08:31:00,Delivered,Mumbai,11.86168,73.80542,6
516,104,2024-05-28 00:00:00,Picked Up,Hyderabad,20.08368,80.99304,0
517,104,2024-05-28 06:07:00,In Transit,Hyderabad,11.54298,80.87594,0
518,104,2024-05-28 12:14:00,At Hub,Bengaluru,17.06034,80.13768,0
519,104,2024-05-28 18:08:00,Out For Delivery,Hyderabad,15.75297,78.36841,19
520,104,2024-05-28 21:51:00,Delivered,Hyderabad,12.71497,72.76377,0
521,105,2024-04-25 00:00:00,Picked Up,Mysuru,14.17899,78.70119,0
522,105,2024-04-25 05:50:00,In Transit,Pune,13.25613,78.42621,0
523,105,2024-04-25 11:41:00,At Hub,Mumbai,19.05284,74.05892,0
524,105,2024-04-25 17:19:00,Out For Delivery,Mysuru,17.52585,79.87541,33
525,105,2024-04-25 20:53:00,Delivered,Pune,15.82542,77.93706,7
526,106,2024-04-27 00:00:00,Picked Up,Hyderabad,19.05947,77.52137,0
527,106,2024-04-27 01:38:00,In Transit,Bengaluru,11.76437,80.69235,0
528,106,2024-04-27 03:17:00,At Hub,Bengaluru,17.49888,78.45332,10
529,106,2024-04-27 04:52:00,Out For Delivery,Hyderabad,14.92662,78.23085,14
530,106,2024-04-27 05:53:00,Delivered,Chennai,12.42736,78.28904,0
531,107,2024-04-23 00:00:00,Picked Up,Pune,20.1949,72.92427,0
532,107,2024-04-23 03:51:00,In Transit,Hyderabad,20.00142,76.08079,0
533,107,2024-04-23 07:43:00,At Hub,Bengaluru,16.43304,78.99835,9
534,107,2024-04-23 11:26:00,Out For Delivery,Bengaluru,19.14309,76.05643,11
535,107,2024-04-23 13:47:00,Delivered,Pune,18.52826,79.20811,22
536,108,2024-01-12 00:00:00,Picked Up,Mumbai,18.44098,76.33313,0
537,108,2024-01-12 02:30:00,In Transit,Hyderabad,18.61516,73.55784,0
538,108,2024-01-12 05:00:00,At Hub,Mysuru,16.23706,72.55068,0
539,108,2024-01-12 07:24:00,Out For Delivery,Hyderabad,14.9467,78.62011,0
540,108,2024-01-12 08:56:00,Delivered,Mumbai,14.88046,76.4485,0
541,109,2024-09-22 00:00:00,Picked Up,Pune,13.56663,75.78462,0
542,109,2024-09-22 01:48:00,In Transit,Pune,13.47725,73.14412,0
543,109,2024-09-22 03:37:00,At Hub,Bengaluru,16.88957,76.57875,29
544,109,2024-09-22 05:22:00,Out For Delivery,Mumbai,14.80414,80.09734,20
545,109,2024-09-22 06:28:00,Delivered,Pune,11.72309,75.50298,0
546,110,2024-03-08 00:00:00,Picked Up,Chennai,14.8077,76.00964,0
547,110,2024-03-08 03:59:00,In Transit,Hyderabad,16.5475,77.1957,0
548,110,2024-03-08 07:58:00,At Hub,Bengaluru,16.78877,79.23097,39
549,110,2024-03-08 11:48:00,Out For Delivery,Mysuru,19.81306,72.66045,13
550,110,2024-03-08 14:14:00,Delivered,Mumbai,13.20327,72.56655,17
551,111,2024-06-26 00:00:00,Picked Up,Bengaluru,17.13303,80.40267,0
552,111,2024-06-26 06:01:00,In Transit,Pune,13.6183,80.6579,0
553,111,2024-06-26 12:02:00,At Hub,Pune,15.72708,74.75963,0
554,111,2024-06-26 17:51:00,Out For Delivery,Mysuru,13.97839,75.20415,0
555,111,2024-06-26 21:31:00,Delivered,Mysuru,14.20838,77.87094,7
556,112,2024-04-25 00:00:00,Picked Up,Mysuru,17.73051,74.89909,0
557,112,2024-04-25 03:43:00,In Transit,Mysuru,15.09788,73.5726,0
558,112,2024-04-25 07:27:00,At Hub,Mysuru,13.076,78.49384,25
559,112,2024-04-25 11:03:00,Out For Delivery,Chennai,17.6687,73.44052,6
560,112,2024-04-25 13:19:00,Delivered,Hyderabad,16.43562,74.75775,0
561,113,2024-05-28 00:00:00,Picked Up,Mumbai,19.87746,76.7552,0
562,113,2024-05-28 02:04:00,In Transit,Bengaluru,18.51214,77.34199,0
563,113,2024-05-28 04:09:00,At Hub,Mysuru,19.77721,77.79418,6
564,113,2024-05-28 06:10:00,Out For Delivery,Hyderabad,18.62694,80.28102,0
565,113,2024-05-28 07:26:00,Delivered,Pune,16.81553,76.11705,0
566,114,2024-08-14 00:00:00,Picked Up,Hyderabad,18.80679,80.4202,0
567,114,2024-08-14 01:11:00,In Transit,Mysuru,14.57477,74.58446,0
568,114,2024-08-14 02:22:00,At Hub,Bengaluru,18.29057,74.91829,0
569,114,2024-08-14 03:31:00,Out For Delivery,Mysuru,17.30768,73.34071,0
570,114,2024-08-14 04:15:00,Delivered,Hyderabad,16.92758,76.47556,23
571,115,2024-07-21 00:00:00,Picked Up,Pune,16.60349,73.97853,0
572,115,2024-07-21 05:18:00,In Transit,Hyderabad,17.9108,80.09261,0
573,115,2024-07-21 10:37:00,At Hub,Mysuru,11.70566,78.14935,2
574,115,2024-07-21 15:44:00,Out For Delivery,Mumbai,16.78172,77.31094,3
575,115,2024-07-21 18:58:00,Delivered,Hyderabad,16.67194,76.87155,0
576,116,2024-01-17 00:00:00,Picked Up,Mumbai,20.09373,73.70067,0
577,116,2024-01-17 02:41:00,In Transit,Mysuru,17.54776,76.05801,0
578,116,2024-01-17 05:23:00,At Hub,Hyderabad,15.22534,78.81486,0
579,116,2024-01-17 07:59:00,Out For Delivery,Pune,13.8852,73.19889,13
580,116,2024-01-17 09:38:00,Delivered,Chennai,12.24523,80.36888,29
581,117,2024-04-20 00:00:00,Picked Up,Chennai,13.16925,75.34567,0
582,117,2024-04-20 01:47:00,In Transit,Mumbai,13.47191,75.62397,0
583,117,2024-04-20 03:35:00,At Hub,Mysuru,12.08823,79.54314,5
584,117,2024-04-20 05:18:00,Out For Delivery,Mumbai,13.5333,77.2521,0
585,117,2024-04-20 06:24:00,Delivered,Mysuru,16.13673,75.35414,9
586,118,2024-09-14 00:00:00,Picked Up,Mysuru,14.39712,78.39149,0
587,118,2024-09-14 04:42:00,In Transit,Chennai,20.14901,78.32418,0
588,118,2024-09-14 09:25:00,At Hub,Pune,16.35272,78.92972,17
589,118,2024-09-14 13:57:00,Out For Delivery,Pune,16.39198,80.9271,0
590,118,2024-09-14 16:49:00,Delivered,Hyderabad,13.02514,78.57204,4
591,119,2024-04-23 00:00:00,Picked Up,Mumbai,13.24812,77.21528,0
592,119,2024-04-23 02:27:00,In Transit,Pune,12.34109,76.46326,0
593,119,2024-04-23 04:55:00,At Hub,Bengaluru,17.28473,79.49996,0
594,119,2024-04-23 07:18:00,Out For Delivery,Hyderabad,19.56645,74.56485,23
595,119,2024-04-23 08:48:00,Delivered,Hyderabad,20.13461,80.65761,0
596,120,2024-12-10 00:00:00,Picked Up,Chennai,16.19763,79.90989,0
597,120,2024-12-10 01:57:00,In Transit,Mumbai,16.03233,77.98755,0
598,120,2024-12-10 03:55:00,At Hub,Pune,12.27538,79.14638,0
599,120,2024-12-10 05:48:00,Out For Delivery,Pune,18.30364,78.73695,7
600,120,2024-12-10 07:00:00,Delivered,Mysuru,11.8146,75.16753,2
601,121,2024-04-27 00:00:00,Picked Up,Hyderabad,13.78908,75.6692,0
602,121,2024-04-27 03:28:00,In Transit,Mumbai,12.26249,80.74523,0
603,121,2024-04-27 06:56:00,At Hub,Mumbai,14.95374,76.43538,0
604,121,2024-04-27 10:17:00,Out For Delivery,Mumbai,16.72517,77.03798,12
605,121,2024-04-27 12:24:00,Delivered,Mysuru,20.13177,79.99254,4
606,122,2024-01-10 00:00:00,Picked Up,Chennai,13.31404,80.68924,0
607,122,2024-01-10 05:00:00,In Transit,Pune,12.51239,79.69356,0
608,122,2024-01-10 10:01:00,At Hub,Mumbai,14.81142,80.22617,17
609,122,2024-01-10 14:51:00,Out For Delivery,Mysuru,18.37326,75.18118,9
610,122,2024-01-10 17:54:00,Delivered,Chennai,12.204,76.04623,9
611,123,2024-04-30 00:00:00,Picked Up,Mysuru,13.00966,78.61557,0
612,123,2024-04-30 01:55:00,In Transit,Bengaluru,14.51107,81.08537,0
613,123,2024-04-30 03:50:00,At Hub,Hyderabad,12.65296,80.08573,21
614,123,2024-04-30 05:41:00,Out For Delivery,Pune,19.52799,76.78614,12
615,123,2024-04-30 06:52:00,Delivered,Mysuru,13.0211,76.92258,25
616,124,2024-07-20 00:00:00,Picked Up,Mysuru,14.96837,73.78809,0
617,124,2024-07-20 05:09:00,In Transit,Pune,14.69755,73.09992,0
618,124,2024-07-20 10:18:00,At Hub,Hyderabad,11.72456,73.68946,13
619,124,2024-07-20 15:17:00,Out For Delivery,Bengaluru,19.90265,76.30598,5
620,124,2024-07-20 18:25:00,Delivered,Chennai,14.2128,76.95405,12
621,125,2025-02-06 00:00:00,Picked Up,Mysuru,15.32375,73.42985,0
622,125,2025-02-06 01:50:00,In Transit,Hyderabad,17.07519,74.40114,0
623,125,2025-02-06 03:41:00,At Hub,Chennai,12.82262,73.03988,27
624,125,2025-02-06 05:27:00,Out For Delivery,Chennai,18.29263,76.54624,23
625,125,2025-02-06 06:35:00,Delivered,Chennai,20.05801,74.60478,7
626,126,2024-05-25 00:00:00,Picked Up,Bengaluru,12.73757,73.56819,0
627,126,2024-05-25 06:34:00,In Transit,Bengaluru,14.13849,73.3892,0
628,126,2024-05-25 13:08:00,At Hub,Chennai,17.5218,73.04817,0
629,126,2024-05-25 19:28:00,Out For Delivery,Mumbai,18.58154,77.91393,7
630,126,2024-05-25 23:28:00,Delivered,Pune,14.16441,77.99028,5
631,127,2024-03-18 00:00:00,Picked Up,Bengaluru,16.08526,76.24953,0
632,127,2024-03-18 03:30:00,In Transit,Mumbai,12.63718,80.30212,0
633,127,2024-03-18 07:01:00,At Hub,Mumbai,14.69951,76.14434,0
634,127,2024-03-18 10:24:00,Out For Delivery,Mysuru,18.69958,78.95581,1
635,127,2024-03-18 12:32:00,Delivered,Pune,11.66697,74.78636,0
636,128,2025-02-13 00:00:00,Picked Up,Chennai,18.11452,73.70657,0
637,128,2025-02-13 02:50:00,In Transit,Mysuru,16.1572,74.39378,0
638,128,2025-02-13 05:41:00,At Hub,Mysuru,11.60545,74.62257,0
639,128,2025-02-13 08:26:00,Out For Delivery,Mumbai,12.4547,77.32204,4
640,128,2025-02-13 10:10:00,Delivered,Mumbai,15.45308,79.93034,13
641,129,2024-03-24 00:00:00,Picked Up,Mumbai,12.35332,76.79652,0
642,129,2024-03-24 01:38:00,In Transit,Chennai,12.80542,75.35715,0
643,129,2024-03-24 03:17:00,At Hub,Chennai,14.77023,75.97139,2
644,129,2024-03-24 04:52:00,Out For Delivery,Mysuru,15.49719,79.40815,30
645,129,2024-03-24 05:52:00,Delivered,Mysuru,17.48677,76.35091,0
646,130,2024-07-02 00:00:00,Picked Up,Bengaluru,13.71563,79.89967,0
647,130,2024-07-02 02:13:00,In Transit,Bengaluru,11.83431,80.43551,0
648,130,2024-07-02 04:26:00,At Hub,Mumbai,15.51485,78.10737,20
649,130,2024-07-02 06:34:00,Out For Delivery,Chennai,17.03903,77.90262,16
650,130,2024-07-02 07:55:00,Delivered,Chennai,12.07987,77.06199,9
651,131,2024-06-02 00:00:00,Picked Up,Mysuru,12.80647,78.98942,0
652,131,2024-06-02 01:28:00,In Transit,Pune,15.95633,78.486,0
653,131,2024-06-02 02:56:00,At Hub,Mumbai,12.11993,72.60655,0
654,131,2024-06-02 04:22:00,Out For Delivery,Bengaluru,19.82156,78.99007,7
655,131,2024-06-02 05:16:00,Delivered,Pune,14.54242,79.31695,0
656,132,2024-11-22 00:00:00,Picked Up,Chennai,17.25392,74.12972,0
657,132,2024-11-22 03:49:00,In Transit,Bengaluru,13.01475,73.36588,0
658,132,2024-11-22 07:39:00,At Hub,Mumbai,17.24463,79.22648,0
659,132,2024-11-22 11:20:00,Out For Delivery,Chennai,16.93457,75.86107,19
660,132,2024-11-22 13:40:00,Delivered,Mumbai,13.28948,73.5682,0
661,133,2024-04-21 00:00:00,Picked Up,Mysuru,16.85061,79.31678,0
662,133,2024-04-21 03:52:00,In Transit,Pune,17.10197,77.16666,0
663,133,2024-04-21 07:44:00,At Hub,Pune,20.02574,77.79656,0
664,133,2024-04-21 11:28:00,Out For Delivery,Pune,16.56708,79.08304,18
665,133,2024-04-21 13:49:00,Delivered,Hyderabad,12.61443,75.47675,13
666,134,2024-01-20 00:00:00,Picked Up,Mumbai,19.57433,74.47662,0
667,134,2024-01-20 02:25:00,In Transit,Pune,14.73785,76.30228,0
668,134,2024-01-20 04:51:00,At Hub,Mysuru,15.32282,77.89387,21
669,134,2024-01-20 07:11:00,Out For Delivery,Pune,19.21625,78.18314,1
670,134,2024-01-20 08:40:00,Delivered,Mumbai,13.98739,79.68033,0
671,135,2024-09-10 00:00:00,Picked Up,Pune,18.99392,79.94933,0
672,135,2024-09-10 04:47:00,In Transit,Mumbai,19.49466,74.71972,0
673,135,2024-09-10 09:35:00,At Hub,Chennai,18.82539,78.91072,1
674,135,2024-09-10 14:13:00,Out For Delivery,Mysuru,18.25509,78.27422,29
675,135,2024-09-10 17:08:00,Delivered,Mumbai,20.06663,80.74901,7
676,136,2024-02-24 00:00:00,Picked Up,Mumbai,11.87561,73.95037,0
677,136,2024-02-24 06:15:00,In Transit,Hyderabad,12.64604,78.88862,0
678,136,2024-02-24 12:31:00,At Hub,Chennai,18.61473,74.3789,0
679,136,2024-02-24 18:33:00,Out For Delivery,Mysuru,17.87537,77.27169,23
680,136,2024-02-24 22:22:00,Delivered,Hyderabad,16.63602,76.97357,5
681,137,2024-08-07 00:00:00,Picked Up,Pune,14.08867,77.47219,0
682,137,2024-08-07 01:36:00,In Transit,Mumbai,17.4933,80.18524,0
