shipment_id,order_id,route_id,carrier_id,shipment_date,promised_delivery_date,actual_delivery_date,status,weight_kg,fuel_cost_index,weather_score,traffic_score,planned_cost,actual_cost,delay_minutes,on_time_flag
600,ORD00600,304,203,2024-09-29 00:00:00,2024-09-29 07:58:19.923226,2024-09-29 07:16:19.923226,Delivered,398.82,1.084,0.337,0.371,22761.36,22764.07,-42,1
601,ORD00601,303,204,2024-03-09 00:00:00,2024-03-09 13:53:04.050712,2024-03-09 14:20:04.050712,Delivered,403.09,1.023,0.867,0.738,12518.41,12598.86,27,0
602,ORD00602,304,201,2024-04-21 00:00:00,2024-04-21 09:16:40.516644,2024-04-21 08:18:40.516644,Delivered,385.43,1.06,0.0,0.565,9646.84,9765.23,-58,1
603,ORD00603,303,201,2024-04-21 00:00:00,2024-04-21 13:29:23.338010,2024-04-21 14:11:23.338010,Delivered,816.39,0.919,0.073,0.654,15236.22,15041.88,42,0
604,ORD00604,301,202,2025-02-12 00:00:00,2025-02-12 05:12:12.164833,2025-02-12 05:56:12.164833,Delivered,280.51,0.99,0.286,0.487,4485.1,4819.36,44,0
605,ORD00605,305,203,2024-12-07 00:00:00,2024-12-07 06:04:30.797548,2024-12-07 04:35:30.797548,Delivered,304.49,0.998,0.812,0.673,10854.69,10742.03,-89,1
606,ORD00606,305,201,2024-02-07 00:00:00,2024-02-07 04:01:18.282223,2024-02-07 03:31:18.282223,Delivered,776.27,0.984,0.674,0.381,4636.69,4649.86,-30,1
607,ORD00607,302,201,2024-02-19 00:00:00,2024-02-19 10:13:26.136746,2024-02-19 09:07:26.136746,Delivered,643.82,1.185,0.063,0.276,13861.03,13924.99,-66,1
608,ORD00608,303,203,2024-02-17 00:00:00,2024-02-17 12:11:26.636227,2024-02-17 13:32:26.636227,Delivered,172.39,1.141,0.669,0.642,43658.18,43734.92,81,0
609,ORD00609,303,204,2024-03-09 00:00:00,2024-03-09 14:14:30.487458,2024-03-09 15:11:30.487458,Delivered,637.92,0.791,0.625,0.493,9687.51,9693.58,57,0
610,ORD00610,305,203,2024-04-05 00:00:00,2024-04-05 05:24:43.030797,2024-04-05 05:57:43.030797,Delivered,329.48,0.89,0.325,0.784,9680.3,9958.5,33,0
611,ORD00611,301,203,2024-03-22 00:00:00,2024-03-22 05:12:37.732179,2024-03-22 05:11:37.732179,Delivered,582.37,0.819,0.533,0.267,9210.25,9147.74,-1,1
612,ORD00612,303,202,2024-03-29 00:00:00,2024-03-29 13:02:21.374650,2024-03-29 11:41:21.374650,Delivered,356.3,1.073,0.0,0.389,16523.54,16661.54,-81,1
613,ORD00613,305,204,2024-02-22 00:00:00,2024-02-22 05:31:53.996145,2024-02-22 06:27:53.996145,Delivered,774.16,0.976,0.664,0.543,3395.1,3453.99,56,0
614,ORD00614,301,203,2024-04-15 00:00:00,2024-04-15 07:12:23.714711,2024-04-15 07:15:23.714711,Delivered,597.11,1.098,0.902,0.582,12351.9,12315.28,3,0
615,ORD00615,302,202,2024-03-11 00:00:00,2024-03-11 09:43:26.704306,2024-03-11 09:29:26.704306,Delivered,678.19,1.008,0.124,0.627,10962.37,10800.97,-14,1
616,ORD00616,301,202,2024-05-17 00:00:00,2024-05-17 03:00:00,2024-05-17 03:31:00,Delivered,375.11,0.905,0.484,0.476,4101.03,4183.27,31,0
617,ORD00617,304,201,2024-05-13 00:00:00,2024-05-13 08:48:26.139803,2024-05-13 10:23:26.139803,Delivered,397.68,1.157,0.558,0.942,10526.22,10584.89,95,0
618,ORD00618,306,202,2024-07-03 00:00:00,2024-07-03 21:56:32.673462,2024-07-03 21:39:32.673462,Delivered,272.19,1.126,0.294,0.289,28556.75,28653.5,-17,1
619,ORD00619,305,204,2024-06-29 00:00:00,2024-06-29 05:23:31.584781,2024-06-29 04:01:31.584781,Delivered,267.9,1.072,0.433,0.433,3730.76,3769.18,-82,1
620,ORD00620,304,203,2024-02-05 00:00:00,2024-02-05 07:28:23.740583,2024-02-05 08:27:23.740583,Delivered,765.35,0.731,0.526,0.846,15341.12,15395.54,59,0
621,ORD00621,305,202,2024-09-21 00:00:00,2024-09-21 06:28:34.416474,2024-09-21 08:12:34.416474,Delivered,429.69,1.056,0.303,0.313,4626.01,5022.97,104,0
622,ORD00622,307,201,2024-04-16 00:00:00,2024-04-16 14:58:57.216877,2024-04-16 16:24:57.216877,Delivered,299.88,1.09,0.981,0.524,21971.76,21740.22,86,0
623,ORD00623,304,202,2024-03-17 00:00:00,2024-03-17 07:34:04.131059,2024-03-17 08:12:04.131059,Delivered,190.34,1.071,0.352,0.396,9059.43,8974.07,38,0
624,ORD00624,301,204,2024-08-05 00:00:00,2024-08-05 05:17:22.567115,2024-08-05 06:37:22.567115,Delivered,371.31,0.978,0.794,0.48,3519.64,3885.3,80,0
625,ORD00625,302,202,2024-08-07 00:00:00,2024-08-07 07:57:02.859227,2024-08-07 09:45:02.859227,Delivered,656.86,0.938,0.454,0.493,10197.03,10760.22,108,0
626,ORD00626,306,201,2024-10-15 00:00:00,2024-10-15 21:02:47.502477,2024-10-15 22:23:47.502477,Delivered,536.48,0.764,0.846,0.458,20845.79,20825.3,81,0
627,ORD00627,304,201,2024-03-02 00:00:00,2024-03-02 08:21:46.815425,2024-03-02 09:00:46.815425,Delivered,314.93,0.853,0.12,0.428,7762.3,7644.87,39,0
628,ORD00628,306,203,2025-01-28 00:00:00,2025-01-28 21:01:47.266194,2025-01-28 21:56:47.266194,Delivered,414.92,1.143,0.41,0.214,71990.55,72346.13,55,0
629,ORD00629,303,202,2024-07-11 00:00:00,2024-07-11 14:27:42.562713,2024-07-11 15:09:42.562713,Delivered,559.23,0.938,0.746,0.335,14449.88,14491.74,42,0
630,ORD00630,302,203,2025-01-13 00:00:00,2025-01-13 08:13:08.050245,2025-01-13 09:04:08.050245,Delivered,574.53,1.061,0.669,0.673,28642.91,28629.61,51,0
631,ORD00631,307,203,2024-07-20 00:00:00,2024-07-20 16:01:03.207180,2024-07-20 16:30:03.207180,Delivered,66.27,0.86,0.323,0.442,39977.87,40146.98,29,0
632,ORD00632,304,201,2024-11-17 00:00:00,2024-11-17 08:00:55.252036,2024-11-17 08:26:55.252036,Delivered,250.84,0.959,0.384,0.195,8725.71,8822.11,26,0
633,ORD00633,307,201,2024-03-23 00:00:00,2024-03-23 14:54:08.600464,2024-03-23 14:13:08.600464,Delivered,436.09,0.781,0.46,0.787,15728.91,15649.25,-41,1
634,ORD00634,305,201,2024-06-23 00:00:00,2024-06-23 05:00:27.820415,2024-06-23 06:04:27.820415,Delivered,615.04,0.992,0.826,0.423,4676.65,4744.63,64,0
635,ORD00635,307,202,2025-01-25 00:00:00,2025-01-25 16:41:57.481439,2025-01-25 15:16:57.481439,Delivered,297.18,1.134,0.319,0.385,21233.47,20993.92,-85,1
636,ORD00636,303,204,2024-02-05 00:00:00,2024-02-05 14:14:03.278551,2024-02-05 15:11:03.278551,Delivered,693.78,0.953,0.599,0.37,11667.75,11800.04,57,0
637,ORD00637,303,204,2024-03-03 00:00:00,2024-03-03 15:29:34.811176,2024-03-03 17:19:34.811176,Delivered,166.39,1.175,0.51,0.624,14377.99,14678.07,110,0
638,ORD00638,304,204,2024-05-09 00:00:00,2024-05-09 08:51:02.589820,2024-05-09 09:12:02.589820,Delivered,479.89,0.913,0.944,0.49,6133.93,5935.96,21,0
639,ORD00639,302,204,2024-01-08 00:00:00,2024-01-08 11:17:56.939354,2024-01-08 11:53:56.939354,Delivered,197.57,1.141,0.717,0.357,9861.79,9902.82,36,0
640,ORD00640,301,203,2025-01-27 00:00:00,2025-01-27 07:26:17.409124,2025-01-27 08:08:17.409124,Delivered,347.25,1.185,0.643,0.533,13332.69,13417.02,42,0
641,ORD00641,306,201,2024-01-01 00:00:00,2024-01-01 20:48:25.820655,2024-01-01 20:23:25.820655,Delivered,360.97,0.936,0.671,0.423,25562.46,25245.21,-25,1
642,ORD00642,306,201,2024-03-12 00:00:00,2024-03-12 20:21:38.146144,2024-03-12 21:36:38.146144,Delivered,420.27,1.039,0.49,0.404,28365.97,28439.34,75,0
643,ORD00643,307,202,2024-06-05 00:00:00,2024-06-05 15:52:42.529158,2024-06-05 16:51:42.529158,Delivered,732.91,1.025,0.915,0.808,19191.08,19456.85,59,0
644,ORD00644,305,202,2024-03-21 00:00:00,2024-03-21 04:05:18.564113,2024-03-21 05:11:18.564113,Delivered,549.47,1.008,0.604,0.355,4411.86,4634.08,66,0
645,ORD00645,308,204,2024-12-22 00:00:00,2024-12-22 18:54:13.527436,2024-12-22 19:30:13.527436,Delivered,406.62,1.16,0.044,0.667,18923.18,19169.34,36,0
646,ORD00646,306,202,2024-10-07 00:00:00,2024-10-07 20:14:10.843248,2024-10-07 23:08:10.843248,Delivered,464.57,1.061,0.904,0.417,26922.59,27499.78,174,0
647,ORD00647,301,201,2024-03-27 00:00:00,2024-03-27 05:22:00.321025,2024-03-27 05:51:00.321025,Delivered,501.19,1.079,0.4,0.656,5261.16,5403.9,29,0
648,ORD00648,308,203,2024-09-06 00:00:00,2024-09-06 17:38:10.969594,2024-09-06 19:55:10.969594,Delivered,387.21,0.777,0.609,0.647,39635.03,40201.9,137,0
649,ORD00649,307,204,2024-04-22 00:00:00,2024-04-22 17:35:34.670746,2024-04-22 18:07:34.670746,Delivered,361.2,1.008,0.916,0.322,15004.46,15428.9,32,0
650,ORD00650,303,203,2025-02-07 00:00:00,2025-02-07 13:41:32.742898,2025-02-07 12:11:32.742898,Delivered,526.11,1.01,0.347,0.263,38650.84,38139.85,-90,1
651,ORD00651,301,204,2025-02-24 00:00:00,2025-02-24 06:40:12.440492,2025-02-24 06:53:12.440492,Delivered,486.69,0.907,0.728,0.768,3264.82,3102.08,13,0
652,ORD00652,305,204,2024-12-19 00:00:00,2024-12-19 03:44:20.704742,2024-12-19 05:06:20.704742,Delivered,630.72,1.017,0.871,0.489,3539.13,3405.19,82,0
653,ORD00653,307,204,2024-09-12 00:00:00,2024-09-12 15:26:21.575887,2024-09-12 17:08:21.575887,Delivered,413.98,1.013,0.491,0.62,15079.51,15240.12,102,0
654,ORD00654,307,203,2024-01-14 00:00:00,2024-01-14 16:13:44.421528,2024-01-14 16:48:44.421528,Delivered,560.72,0.938,0.653,0.466,43616.55,43868.39,35,0
655,ORD00655,305,201,2024-02-07 00:00:00,2024-02-07 05:28:48.121300,2024-02-07 06:24:48.121300,Delivered,539.27,1.073,0.532,0.79,5054.58,4976.58,56,0
656,ORD00656,302,203,2024-09-12 00:00:00,2024-09-12 10:58:00.551404,2024-09-12 12:03:00.551404,Delivered,256.88,0.962,0.236,0.758,25969.17,26124.72,65,0
657,ORD00657,308,202,2024-10-28 00:00:00,2024-10-28 17:49:31.267396,2024-10-28 17:36:31.267396,Delivered,855.38,1.102,0.89,0.462,22629.65,22898.83,-13,1
658,ORD00658,304,204,2024-03-12 00:00:00,2024-03-12 07:42:55.348185,2024-03-12 08:23:55.348185,Delivered,499.31,1.06,0.444,0.865,7122.69,7252.87,41,0
659,ORD00659,301,203,2025-03-14 00:00:00,2025-03-14 08:15:16.329968,2025-03-14 09:17:16.329968,Delivered,257.21,1.061,0.648,0.186,11938.78,11980.55,62,0
660,ORD00660,307,204,2024-10-14 00:00:00,2024-10-14 17:27:13.575438,2024-10-14 19:28:13.575438,Delivered,707.53,0.951,0.808,0.424,14157.2,14515.24,121,0
661,ORD00661,306,202,2024-11-08 00:00:00,2024-11-08 20:54:37.823734,2024-11-08 22:39:37.823734,Delivered,679.48,0.755,0.181,0.607,19153.68,19787.15,105,0
662,ORD00662,308,204,2025-03-18 00:00:00,2025-03-18 16:25:32.414685,2025-03-18 18:06:32.414685,Delivered,637.66,1.039,0.605,0.43,16956.01,17153.63,101,0
663,ORD00663,305,203,2024-09-16 00:00:00,2024-09-16 06:06:47.996411,2024-09-16 05:31:47.996411,Delivered,239.34,1.023,0.656,0.408,11121.44,11007.34,-35,1
664,ORD00664,305,203,2024-10-21 00:00:00,2024-10-21 04:48:29.058947,2024-10-21 04:11:29.058947,Delivered,476.07,0.827,0.35,0.311,8993.97,8956.51,-37,1
665,ORD00665,308,204,2024-09-04 00:00:00,2024-09-04 17:46:49.432461,2024-09-04 19:41:49.432461,Delivered,40.0,0.741,0.298,0.495,12086.73,12324.25,115,0
666,ORD00666,304,201,2024-10-20 00:00:00,2024-10-20 06:51:21.639595,2024-10-20 07:25:21.639595,Delivered,687.2,0.719,0.779,0.732,6546.44,6377.78,34,0
667,ORD00667,302,203,2025-02-08 00:00:00,2025-02-08 09:44:22.489681,2025-02-08 09:56:22.489681,Delivered,533.81,1.042,0.643,0.535,28131.49,28178.26,12,0
668,ORD00668,306,204,2024-08-18 00:00:00,2024-08-18 19:25:09.479814,2024-08-18 21:10:09.479814,Delivered,540.73,1.143,0.508,0.851,23034.85,23299.84,105,0
669,ORD00669,304,202,2024-04-23 00:00:00,2024-04-23 06:58:19.309163,2024-04-23 07:33:19.309163,Delivered,588.55,0.959,0.303,0.598,8109.46,8544.63,35,0
670,ORD00670,308,202,2024-05-02 00:00:00,2024-05-02 17:40:53.496359,2024-05-02 18:28:53.496359,Delivered,369.05,0.971,0.671,0.49,19946.52,20033.99,48,0
671,ORD00671,301,204,2024-06-07 00:00:00,2024-06-07 06:22:31.997719,2024-06-07 06:50:31.997719,Delivered,524.09,1.058,0.411,0.46,3810.31,3934.18,28,0
672,ORD00672,302,202,2024-11-16 00:00:00,2024-11-16 09:44:50.480645,2024-11-16 11:19:50.480645,Delivered,550.19,1.051,0.511,0.401,11431.53,11787.42,95,0
673,ORD00673,306,203,2024-12-13 00:00:00,2024-12-13 22:37:36.171718,2024-12-13 23:22:36.171718,Delivered,478.09,1.061,0.478,0.339,66871.69,66992.87,45,0
674,ORD00674,307,203,2024-08-07 00:00:00,2024-08-07 15:30:56.036256,2024-08-07 16:22:56.036256,Delivered,370.86,0.978,0.77,0.311,45483.54,45692.85,52,0
675,ORD00675,307,201,2024-08-13 00:00:00,2024-08-13 15:11:24.669250,2024-08-13 15:16:24.669250,Delivered,559.89,1.166,0.576,0.427,23487.12,23748.04,5,0
676,ORD00676,305,203,2024-11-11 00:00:00,2024-11-11 04:37:22.329826,2024-11-11 05:07:22.329826,Delivered,296.05,0.894,0.343,0.532,9726.65,9928.66,30,0
677,ORD00677,303,204,2024-11-15 00:00:00,2024-11-15 17:12:31.566984,2024-11-15 17:24:31.566984,Delivered,703.54,0.892,0.347,0.371,10922.13,11127.95,12,0
678,ORD00678,301,202,2024-10-17 00:00:00,2024-10-17 04:29:43.606199,2024-10-17 03:53:43.606199,Delivered,127.72,1.152,0.84,0.413,5216.72,5446.95,-36,1
679,ORD00679,302,201,2024-06-05 00:00:00,2024-06-05 10:44:45.551388,2024-06-05 10:44:45.551388,Delivered,464.9,1.23,0.388,0.341,14385.23,14501.93,0,1
680,ORD00680,303,201,2024-11-02 00:00:00,2024-11-02 12:12:47.210273,2024-11-02 14:35:47.210273,Delivered,322.73,0.7,1.0,0.516,11602.5,11744.23,143,0
681,ORD00681,304,201,2024-03-26 00:00:00,2024-03-26 08:11:09.838810,2024-03-26 06:55:09.838810,Delivered,594.92,0.926,0.82,0.316,8429.95,8505.47,-76,1
682,ORD00682,301,203,2024-02-07 00:00:00,2024-02-07 04:59:33.631349,2024-02-07 06:22:33.631349,Delivered,534.75,0.955,0.862,0.344,10748.91,10854.98,83,0
683,ORD00683,304,204,2024-01-26 00:00:00,2024-01-26 05:57:19.335586,2024-01-26 07:22:19.335586,Delivered,242.33,1.095,0.405,0.711,7355.68,7816.54,85,0
684,ORD00684,305,202,2024-09-22 00:00:00,2024-09-22 04:02:06.384119,2024-09-22 03:47:06.384119,Delivered,423.6,0.915,0.507,0.768,4008.48,3936.51,-15,1
685,ORD00685,304,204,2024-04-20 00:00:00,2024-04-20 07:54:38.280011,2024-04-20 07:42:38.280011,Delivered,536.8,1.046,0.394,0.714,7031.5,7189.09,-12,1
686,ORD00686,302,202,2024-06-05 00:00:00,2024-06-05 09:55:06.366867,2024-06-05 10:34:06.366867,Delivered,490.87,0.897,0.354,0.468,9751.81,9905.5,39,0
687,ORD00687,304,202,2024-09-10 00:00:00,2024-09-10 08:05:35.992450,2024-09-10 08:55:35.992450,Delivered,503.06,1.198,0.067,0.45,10126.6,10097.12,50,0
688,ORD00688,306,202,2024-01-26 00:00:00,2024-01-26 21:03:08.204337,2024-01-26 23:05:08.204337,Delivered,530.47,0.919,0.679,0.327,23316.77,23221.14,122,0
689,ORD00689,301,201,2024-07-21 00:00:00,2024-07-21 06:06:57.533975,2024-07-21 06:58:57.533975,Delivered,492.85,1.131,0.517,0.467,5513.34,5633.33,52,0
690,ORD00690,305,202,2024-05-25 00:00:00,2024-05-25 04:27:04.252711,2024-05-25 04:42:04.252711,Delivered,575.51,1.029,0.324,1.0,4506.2,4674.65,15,0
691,ORD00691,304,202,2024-12-31 00:00:00,2024-12-31 09:26:35.880036,2024-12-31 08:57:35.880036,Delivered,424.37,1.061,0.083,0.804,8969.91,8892.71,-29,1
692,ORD00692,306,203,2024-02-10 00:00:00,2024-02-10 21:48:27.812622,2024-02-10 23:09:27.812622,Delivered,737.1,1.09,0.747,0.592,68642.66,69024.91,81,0
693,ORD00693,307,201,2024-08-07 00:00:00,2024-08-07 15:39:42.276081,2024-08-07 17:56:42.276081,Delivered,876.0,1.031,0.854,0.497,20779.1,20958.3,137,0
694,ORD00694,302,204,2025-01-24 00:00:00,2025-01-24 09:46:44.759097,2025-01-24 09:56:44.759097,Delivered,195.38,1.011,0.69,0.304,8738.03,8546.67,10,0
695,ORD00695,301,201,2024-11-06 00:00:00,2024-11-06 07:37:35.150645,2024-11-06 08:11:35.150645,Delivered,40.0,0.89,0.609,0.423,4339.28,4374.11,34,0
696,ORD00696,301,204,2025-01-08 00:00:00,2025-01-08 05:47:38.976504,2025-01-08 06:12:38.976504,Delivered,313.93,1.196,0.581,0.208,4304.22,4128.6,25,0
697,ORD00697,303,204,2024-02-16 00:00:00,2024-02-16 13:42:33.997897,2024-02-16 12:12:33.997897,Delivered,465.18,0.988,0.25,0.162,12087.78,12032.33,-90,1
698,ORD00698,304,204,2024-09-05 00:00:00,2024-09-05 09:56:38.079731,2024-09-05 10:44:38.079731,Delivered,40.0,0.987,0.059,0.731,6630.87,7025.84,48,0
699,ORD00699,304,201,2024-07-23 00:00:00,2024-07-23 09:50:59.608989,2024-07-23 08:58:59.608989,Delivered,40.0,0.986,0.314,0.459,8974.42,9130.89,-52,1
700,ORD00700,308,201,2024-05-14 00:00:00,2024-05-14 17:04:12.237046,2024-05-14 17:47:12.237046,Delivered,178.84,0.887,0.5,0.508,19606.36,19593.49,43,0
701,ORD00701,301,201,2024-04-12 00:00:00,2024-04-12 05:49:28.620290,2024-04-12 07:30:28.620290,Delivered,257.13,0.949,0.526,0.715,4626.76,4877.33,101,0
702,ORD00702,308,201,2024-07-24 00:00:00,2024-07-24 17:18:44.637741,2024-07-24 18:30:44.637741,Delivered,301.1,1.058,0.576,0.618,23381.26,23475.1,72,0
703,ORD00703,305,201,2024-07-11 00:00:00,2024-07-11 05:27:30.200436,2024-07-11 06:16:30.200436,Delivered,672.27,0.954,0.274,0.698,4496.97,4377.37,49,0
704,ORD00704,302,201,2024-12-18 00:00:00,2024-12-18 09:26:02.626329,2024-12-18 08:35:02.626329,Delivered,362.08,1.266,0.588,0.19,14808.92,14803.07,-51,1
705,ORD00705,303,203,2024-10-08 00:00:00,2024-10-08 14:34:16.108471,2024-10-08 15:14:16.108471,Delivered,320.05,0.883,0.369,0.753,33792.83,33695.07,40,0
706,ORD00706,308,203,2024-08-11 00:00:00,2024-08-11 18:44:28.751341,2024-08-11 20:03:28.751341,Delivered,608.68,0.835,1.0,0.447,42600.85,42607.98,79,0
707,ORD00707,308,202,2025-02-12 00:00:00,2025-02-12 19:07:57.199645,2025-02-12 20:57:57.199645,Delivered,623.73,0.972,0.912,0.568,19969.04,19832.02,110,0
708,ORD00708,307,203,2024-11-11 00:00:00,2024-11-11 14:55:29.633194,2024-11-11 15:07:29.633194,Delivered,261.25,1.121,0.469,0.542,52137.92,51902.23,12,0
709,ORD00709,305,202,2024-10-04 00:00:00,2024-10-04 03:58:40.447965,2024-10-04 04:12:40.447965,Delivered,489.96,1.116,0.651,0.693,4885.88,4751.9,14,0
710,ORD00710,307,203,2024-04-26 00:00:00,2024-04-26 15:47:22.025401,2024-04-26 16:30:22.025401,Delivered,668.54,1.01,0.902,0.546,46960.98,46953.96,43,0
711,ORD00711,305,201,2024-03-20 00:00:00,2024-03-20 05:55:40.856373,2024-03-20 06:40:40.856373,Delivered,514.95,1.002,0.602,0.029,4722.82,4893.07,45,0
712,ORD00712,308,203,2025-03-15 00:00:00,2025-03-15 16:16:39.875038,2025-03-15 18:20:39.875038,Delivered,312.47,1.019,0.333,0.503,51990.46,52205.92,124,0
713,ORD00713,303,202,2024-04-18 00:00:00,2024-04-18 13:04:20.034123,2024-04-18 13:41:20.034123,Delivered,289.31,1.075,0.575,0.464,16554.21,16689.65,37,0
714,ORD00714,306,203,2024-06-06 00:00:00,2024-06-06 23:30:18.954884,2024-06-06 23:36:18.954884,Delivered,410.53,1.335,0.765,0.596,84094.6,83759.61,6,0
715,ORD00715,308,201,2024-04-25 00:00:00,2024-04-25 16:05:12.086265,2024-04-25 17:05:12.086265,Delivered,190.13,0.879,0.537,0.587,19434.35,19444.07,60,0
716,ORD00716,301,201,2024-05-21 00:00:00,2024-05-21 06:54:44.879650,2024-05-21 06:58:44.879650,Delivered,311.96,0.7,0.669,0.493,3412.5,3542.59,4,0
717,ORD00717,301,202,2024-09-14 00:00:00,2024-09-14 07:30:55.489735,2024-09-14 09:07:55.489735,Delivered,215.59,0.86,0.837,0.278,3895.21,4180.88,97,0
718,ORD00718,305,202,2024-02-11 00:00:00,2024-02-11 04:23:02.143625,2024-02-11 03:43:02.143625,Delivered,40.0,1.03,0.836,0.537,4511.52,4471.82,-40,1
719,ORD00719,303,201,2024-09-03 00:00:00,2024-09-03 12:35:49.983748,2024-09-03 11:42:49.983748,Delivered,572.84,1.087,0.111,0.431,18020.02,18085.78,-53,1
720,ORD00720,301,202,2024-11-21 00:00:00,2024-11-21 07:32:48.464112,2024-11-21 09:55:48.464112,Delivered,358.39,0.992,0.83,0.814,4493.34,4941.71,143,0
721,ORD00721,304,204,2024-12-02 00:00:00,2024-12-02 06:18:45.795313,2024-12-02 06:28:45.795313,Delivered,668.43,1.039,0.758,0.674,6983.83,7370.53,10,0
722,ORD00722,307,203,2024-02-16 00:00:00,2024-02-16 16:08:49.476579,2024-02-16 17:38:49.476579,Delivered,469.47,0.985,0.414,0.542,45825.03,45907.8,90,0
723,ORD00723,308,203,2024-08-07 00:00:00,2024-08-07 18:46:31.165505,2024-08-07 18:36:31.165505,Delivered,355.79,1.006,0.204,0.347,51323.86,51313.01,-10,1
724,ORD00724,306,203,2024-06-21 00:00:00,2024-06-21 21:41:09.473760,2024-06-21 21:10:09.473760,Delivered,593.13,1.131,0.643,0.324,71233.59,71381.37,-31,1
725,ORD00725,307,201,2024-06-01 00:00:00,2024-06-01 15:45:43.351215,2024-06-01 16:37:43.351215,Delivered,403.12,0.821,0.425,0.556,16535.97,16628.62,52,0
726,ORD00726,306,204,2025-03-22 00:00:00,2025-03-22 21:31:09.000303,2025-03-23 00:04:09.000303,Delivered,443.6,0.91,0.92,0.204,18342.35,18807.62,153,0
727,ORD00727,308,204,2024-05-22 00:00:00,2024-05-22 16:02:43.465184,2024-05-22 17:57:43.465184,Delivered,352.41,1.065,0.472,0.676,17378.69,17490.59,115,0
728,ORD00728,301,203,2025-03-07 00:00:00,2025-03-07 07:16:09.320419,2025-03-07 06:59:09.320419,Delivered,602.81,0.992,0.253,0.616,11163.14,11196.89,-17,1
729,ORD00729,302,202,2024-02-29 00:00:00,2024-02-29 11:21:24.874661,2024-02-29 13:29:24.874661,Delivered,374.56,1.112,0.885,0.504,12088.63,12316.27,128,0
730,ORD00730,303,203,2024-04-22 00:00:00,2024-04-22 14:35:21.580969,2024-04-22 15:24:21.580969,Delivered,510.29,1.074,0.293,0.57,41078.25,41048.85,49,0
731,ORD00731,308,203,2024-06-12 00:00:00,2024-06-12 17:11:02.725673,2024-06-12 18:17:02.725673,Delivered,57.47,1.076,0.262,0.599,54886.81,54862.77,66,0
732,ORD00732,308,202,2024-09-23 00:00:00,2024-09-23 17:58:13.120355,2024-09-23 19:56:13.120355,Delivered,198.78,1.212,0.56,0.526,24882.12,25288.93,118,0
733,ORD00733,305,203,2024-08-15 00:00:00,2024-08-15 05:50:01.851729,2024-08-15 07:24:01.851729,Delivered,498.68,0.77,0.726,0.524,8371.65,8555.52,94,0
734,ORD00734,303,201,2025-03-12 00:00:00,2025-03-12 13:49:09.600675,2025-03-12 14:29:09.600675,Delivered,316.7,1.086,0.422,0.667,18003.84,17780.25,40,0
735,ORD00735,301,203,2025-02-06 00:00:00,2025-02-06 04:25:51.440587,2025-02-06 04:22:51.440587,Delivered,430.58,1.056,0.344,0.699,11881.42,11507.95,-3,1
736,ORD00736,304,201,2024-07-23 00:00:00,2024-07-23 05:50:58.112207,2024-07-23 05:31:58.112207,Delivered,451.63,0.845,0.514,0.808,7687.67,7894.82,-19,1
737,ORD00737,302,204,2024-01-01 00:00:00,2024-01-01 11:04:55.869496,2024-01-01 11:46:55.869496,Delivered,654.47,0.989,0.44,0.414,8544.59,8410.77,42,0
738,ORD00738,305,203,2024-08-26 00:00:00,2024-08-26 04:12:49.486595,2024-08-26 05:41:49.486595,Delivered,386.53,0.857,0.746,0.655,9322.21,9692.84,89,0
739,ORD00739,301,203,2024-10-28 00:00:00,2024-10-28 05:46:37.107547,2024-10-28 07:36:37.107547,Delivered,328.61,1.052,0.621,0.469,11835.31,11746.58,110,0
740,ORD00740,304,202,2025-01-03 00:00:00,2025-01-03 08:49:33.324899,2025-01-03 08:15:33.324899,Delivered,178.93,0.902,0.353,0.164,7629.98,7790.74,-34,1
741,ORD00741,305,202,2024-01-16 00:00:00,2024-01-16 05:30:12.530868,2024-01-16 07:02:12.530868,Delivered,535.34,1.045,0.734,0.332,4575.96,4925.54,92,0
742,ORD00742,304,202,2024-05-24 00:00:00,2024-05-24 09:24:11.313180,2024-05-24 08:16:11.313180,Delivered,478.65,1.036,0.0,0.55,8760.04,8794.23,-68,1
743,ORD00743,308,201,2024-01-30 00:00:00,2024-01-30 18:19:00.314823,2024-01-30 19:28:00.314823,Delivered,501.24,1.071,0.831,0.335,23662.14,23856.58,69,0
744,ORD00744,301,202,2024-10-04 00:00:00,2024-10-04 05:35:08.504190,2024-10-04 05:31:08.504190,Delivered,490.51,0.927,0.58,0.331,4199.99,3945.19,-4,1
745,ORD00745,303,204,2024-09-24 00:00:00,2024-09-24 13:19:17.995334,2024-09-24 15:45:17.995334,Delivered,580.53,0.947,0.396,0.805,11586.46,11850.63,146,0
746,ORD00746,306,204,2024-09-09 00:00:00,2024-09-09 19:11:12.143501,2024-09-09 20:17:12.143501,Delivered,352.29,1.045,1.0,0.331,21075.73,20903.64,66,0
747,ORD00747,305,204,2024-09-17 00:00:00,2024-09-17 05:59:45.045331,2024-09-17 06:13:45.045331,Delivered,440.47,1.097,0.543,0.405,3818.93,3942.39,14,0
748,ORD00748,306,202,2024-03-25 00:00:00,2024-03-25 21:58:32.005099,2024-03-25 23:26:32.005099,Delivered,170.38,0.906,0.868,0.523,22991.56,23147.49,88,0
749,ORD00749,306,204,2025-03-07 00:00:00,2025-03-07 21:13:00.080751,2025-03-07 22:26:00.080751,Delivered,152.8,0.781,0.624,0.581,15743.37,16119.46,73,0
